roi1,roi2,voxel_idx_1,voxel_idx_2,gsp1000_mf_AvgR,yeo1000_dil_AvgR,diff
medulla,right_anterior_lateral_ventricle,[40 18 17],[32 45 42],-0.04169932007789612,-0.023724105209112167,-0.01797521486878395
medulla,right_anterior_lateral_ventricle,[49 36  9],[38 46 46],-0.01746656931936741,0.01269858330488205,-0.03016515262424946
medulla,right_anterior_lateral_ventricle,[57 25 10],[37 52 48],-0.03469147905707359,0.004823199938982725,-0.03951467899605632
medulla,right_anterior_lateral_ventricle,[53 38  7],[32 45 42],-0.009997633285820484,-0.015569512732326984,0.0055718794465065
medulla,right_anterior_lateral_ventricle,[53 41  7],[37 49 47],-0.021309079602360725,-0.008956359699368477,-0.012352719902992249
medulla,right_anterior_lateral_ventricle,[40 35  5],[41 51 46],-0.00010118134377989918,-0.00349562824703753,0.0033944469032576308
medulla,right_anterior_lateral_ventricle,[45 41 11],[32 39 40],0.05291707441210747,0.018037403002381325,0.03487967140972614
medulla,right_anterior_lateral_ventricle,[50 38  7],[38 48 44],0.056219641119241714,0.03133644908666611,0.024883192032575607
medulla,right_anterior_lateral_ventricle,[60 45 14],[38 50 47],0.012791474349796772,-0.010362671688199043,0.023154146037995815
medulla,right_anterior_lateral_ventricle,[57 31  6],[30 37 39],0.030356816947460175,0.02779836766421795,0.0025584492832422256
medulla,right_anterior_lateral_ventricle,[43 32  8],[34 42 43],0.03135311231017113,0.04942589998245239,-0.018072787672281265
medulla,right_anterior_lateral_ventricle,[37 17 19],[38 55 49],-0.0669243112206459,-0.019757410511374474,-0.04716690070927143
medulla,right_anterior_lateral_ventricle,[51 34 10],[30 43 39],-0.0019968729466199875,-0.008466806262731552,0.006469933316111565
medulla,right_anterior_lateral_ventricle,[49 41 16],[35 45 42],0.058639705181121826,-0.008583305403590202,0.06722301058471203
medulla,right_anterior_lateral_ventricle,[50 31  8],[33 42 41],0.024747218936681747,0.03916715085506439,-0.014419931918382645
medulla,right_anterior_lateral_ventricle,[44 41 17],[34 45 43],0.05140828341245651,0.009238858707249165,0.04216942470520735
medulla,right_anterior_lateral_ventricle,[34 40  8],[37 53 47],0.01489678118377924,0.017345713451504707,-0.0024489322677254677
medulla,right_anterior_lateral_ventricle,[42 36  4],[33 44 43],0.006100963335484266,0.022251339629292488,-0.016150376293808222
medulla,right_anterior_lateral_ventricle,[38 41  5],[36 53 48],-0.01699371635913849,-0.010883191600441933,-0.006110524758696556
medulla,right_anterior_lateral_ventricle,[36 25 11],[33 42 44],-0.012574269436299801,0.026211518794298172,-0.03878578823059797
medulla,right_anterior_lateral_ventricle,[52 25 12],[34 46 45],-0.033773258328437805,-0.01241315994411707,-0.021360098384320736
medulla,right_anterior_lateral_ventricle,[59 31 16],[29 41 37],-0.030220020562410355,-0.03332626074552536,0.0031062401831150055
medulla,right_anterior_lateral_ventricle,[46 41  8],[34 44 44],0.04657624661922455,0.02827252633869648,0.01830372028052807
medulla,right_anterior_lateral_ventricle,[44 43 10],[37 48 48],0.005197029560804367,0.03627397119998932,-0.031076941639184952
medulla,right_anterior_lateral_ventricle,[42 41  9],[33 41 39],0.051165319979190826,0.01136641576886177,0.039798904210329056
medulla,right_anterior_lateral_ventricle,[55 30 17],[35 43 45],0.047593504190444946,0.029308777302503586,0.01828472688794136
medulla,right_anterior_lateral_ventricle,[50 33  6],[29 39 37],0.06537360697984695,0.03909726068377495,0.026276346296072006
medulla,right_anterior_lateral_ventricle,[45 42  8],[34 45 45],0.02041245996952057,0.034018624573946,-0.01360616460442543
medulla,right_anterior_lateral_ventricle,[27 28  9],[29 40 38],0.04195811226963997,0.04010890796780586,0.0018492043018341064
medulla,right_anterior_lateral_ventricle,[38 25  9],[36 45 44],0.02246466837823391,0.04485205188393593,-0.02238738350570202
medulla,right_anterior_lateral_ventricle,[29 24 10],[30 42 38],0.0038254347164183855,0.012078479863703251,-0.008253045147284865
medulla,right_anterior_lateral_ventricle,[29 25 10],[30 43 37],-0.0044525726698338985,-0.0030692494474351406,-0.001383323222398758
medulla,right_anterior_lateral_ventricle,[36 35  5],[29 40 38],0.007772067561745644,0.004221119452267885,0.0035509481094777584
medulla,right_anterior_lateral_ventricle,[54 33  8],[35 48 46],-0.03443077951669693,-0.009965739212930202,-0.024465040303766727
medulla,right_anterior_lateral_ventricle,[50 24 12],[37 55 48],-0.022831358015537262,0.008819205686450005,-0.03165056370198727
medulla,right_anterior_lateral_ventricle,[33 37  8],[34 46 45],-0.015962155535817146,0.0034861103631556034,-0.01944826589897275
medulla,right_anterior_lateral_ventricle,[38 34 11],[29 40 37],0.07299569249153137,0.0704539567232132,0.0025417357683181763
medulla,right_anterior_lateral_ventricle,[43 25 18],[35 45 44],0.024259431287646294,0.0009255160694010556,0.023333915218245238
medulla,right_anterior_lateral_ventricle,[53 23 10],[39 54 48],-0.025540972128510475,0.006426677573472261,-0.03196764970198274
medulla,right_anterior_lateral_ventricle,[52 31  8],[29 40 39],-0.0010663589928299189,0.0011917204828932881,-0.002258079475723207
medulla,right_anterior_lateral_ventricle,[41 32 10],[40 49 44],0.049395278096199036,-0.0007935257162898779,0.050188803812488914
medulla,right_anterior_lateral_ventricle,[55 34 16],[42 54 47],-0.002494487911462784,0.013475161977112293,-0.015969649888575077
medulla,right_anterior_lateral_ventricle,[37 34 15],[42 54 46],-0.012700042687356472,-0.0056541492231190205,-0.0070458934642374516
medulla,right_anterior_lateral_ventricle,[53 35 15],[37 46 43],-0.030481671914458275,-0.04133657366037369,0.010854901745915413
medulla,right_anterior_lateral_ventricle,[50 32 12],[38 52 48],-0.008131157606840134,-0.007601440418511629,-0.0005297171883285046
medulla,right_anterior_lateral_ventricle,[50 36  5],[30 42 37],0.015280500054359436,0.01572446897625923,-0.00044396892189979553
medulla,right_anterior_lateral_ventricle,[50 36  6],[32 42 38],0.027735034003853798,0.018933486193418503,0.008801547810435295
medulla,right_anterior_lateral_ventricle,[34 24  9],[34 47 47],-0.09009308367967606,-0.02605837769806385,-0.0640347059816122
medulla,right_anterior_lateral_ventricle,[55 18 16],[35 45 47],-0.05565432086586952,0.012370320968329906,-0.06802464183419943
medulla,right_anterior_lateral_ventricle,[41 23 15],[38 47 44],0.027012452483177185,0.01986725814640522,0.007145194336771965
medulla,right_anterior_lateral_ventricle,[34 39  6],[33 44 44],-0.026193981990218163,-0.007160434033721685,-0.019033547956496477
medulla,right_anterior_lateral_ventricle,[40 36  9],[38 53 48],-0.03394428640604019,0.00685503613203764,-0.04079932253807783
medulla,right_anterior_lateral_ventricle,[41 35  7],[33 40 42],0.03728615492582321,0.06129103899002075,-0.02400488406419754
medulla,right_anterior_lateral_ventricle,[50 42  7],[36 52 48],0.017832040786743164,0.006196995731443167,0.011635045055299997
medulla,right_anterior_lateral_ventricle,[28 34  7],[37 45 45],0.011790172196924686,0.036984264850616455,-0.02519409265369177
medulla,right_anterior_lateral_ventricle,[51 33  8],[39 50 46],0.013490291312336922,0.0144546739757061,-0.0009643826633691788
medulla,right_anterior_lateral_ventricle,[31 26  9],[39 55 49],-0.05868172645568848,-0.028869766741991043,-0.029811959713697433
medulla,right_anterior_lateral_ventricle,[42 27 10],[42 54 47],0.008620779030025005,-0.0164798591285944,0.025100638158619404
medulla,right_anterior_lateral_ventricle,[38 22 11],[37 53 48],-0.040801845490932465,0.011608671396970749,-0.052410516887903214
medulla,right_anterior_lateral_ventricle,[38 37  8],[30 37 40],0.02849142998456955,0.026104699820280075,0.0023867301642894745
medulla,right_anterior_lateral_ventricle,[41 37  8],[36 53 48],-0.0056304847821593285,0.025518596172332764,-0.031149080954492092
medulla,right_anterior_lateral_ventricle,[47 40 11],[36 44 45],0.02391994744539261,0.013414748944342136,0.010505198501050472
medulla,right_anterior_lateral_ventricle,[48 24 14],[38 52 46],0.0313383974134922,0.032997362315654755,-0.0016589649021625519
medulla,right_anterior_lateral_ventricle,[53 27  9],[35 47 43],0.023931045085191727,0.02750629372894764,-0.0035752486437559128
medulla,right_anterior_lateral_ventricle,[50 33  7],[36 46 46],-0.048559434711933136,0.02004639059305191,-0.06860582530498505
medulla,right_anterior_lateral_ventricle,[43 45 15],[34 44 43],0.0667375922203064,0.005174422170966864,0.06156317004933953
medulla,right_anterior_lateral_ventricle,[49 22 15],[31 43 42],-0.024129891768097878,-0.013502857647836208,-0.01062703412026167
medulla,right_anterior_lateral_ventricle,[55 32 17],[32 41 38],-0.011290333233773708,0.006771900225430727,-0.018062233459204435
medulla,right_anterior_lateral_ventricle,[40 37  9],[33 46 44],0.011969516053795815,0.023059997707605362,-0.011090481653809547
medulla,right_anterior_lateral_ventricle,[43 32  8],[41 52 45],0.03612181171774864,-0.004809743259102106,0.04093155497685075
medulla,right_anterior_lateral_ventricle,[47 25 12],[35 46 47],-0.06596790999174118,-0.019297659397125244,-0.046670250594615936
medulla,right_anterior_lateral_ventricle,[53 34  8],[37 49 47],-0.03477753698825836,-0.003724106587469578,-0.031053430400788784
medulla,right_anterior_lateral_ventricle,[49 45  9],[34 46 44],0.06048797443509102,0.01912207528948784,0.04136589914560318
medulla,right_anterior_lateral_ventricle,[28 29  7],[41 55 47],0.02222633920609951,0.002690497785806656,0.019535841420292854
medulla,right_anterior_lateral_ventricle,[37 22 11],[36 53 49],-0.05404341220855713,0.005413645878434181,-0.05945705808699131
medulla,right_anterior_lateral_ventricle,[51 33 12],[40 49 45],0.02160838432610035,0.012854211032390594,0.008754173293709755
medulla,right_anterior_lateral_ventricle,[51 24 11],[32 43 38],8.375045581487939e-05,-0.009230231866240501,0.00931398232205538
medulla,right_anterior_lateral_ventricle,[33 32  8],[35 44 46],-0.042738936841487885,0.016231883317232132,-0.058970820158720016
medulla,right_anterior_lateral_ventricle,[42 27 11],[31 37 40],-0.0029447143897414207,-0.007419435307383537,0.0044747209176421165
medulla,right_anterior_lateral_ventricle,[51 40  7],[32 42 44],-0.04159523546695709,-0.0159774050116539,-0.025617830455303192
medulla,right_anterior_lateral_ventricle,[36 34  6],[32 41 42],-0.013187061995267868,0.02040504664182663,-0.0335921086370945
medulla,right_anterior_lateral_ventricle,[57 34 15],[32 40 38],-0.013870662078261375,0.006973987445235252,-0.020844649523496628
medulla,right_anterior_lateral_ventricle,[37 26  9],[39 49 44],0.04265314340591431,0.026691310107707977,0.01596183329820633
medulla,right_anterior_lateral_ventricle,[44 40 11],[32 43 39],0.055537402629852295,0.01222557108849287,0.043311831541359425
medulla,right_anterior_lateral_ventricle,[32 24 11],[33 45 45],-0.06283619999885559,0.0028537060134112835,-0.06568990601226687
medulla,right_anterior_lateral_ventricle,[51 37  8],[29 42 37],0.009928721003234386,-0.01543299201875925,0.025361713021993637
medulla,right_anterior_lateral_ventricle,[49 43 13],[34 45 46],-0.04039033129811287,0.042196836322546005,-0.08258716762065887
medulla,right_anterior_lateral_ventricle,[37 22 13],[36 47 48],-0.08830025792121887,-0.020993920043110847,-0.06730633787810802
medulla,right_anterior_lateral_ventricle,[46 39  4],[29 43 36],0.012155929580330849,0.027866946533322334,-0.015711016952991486
medulla,right_anterior_lateral_ventricle,[55 22 12],[38 55 49],-0.06456472724676132,-0.013198425993323326,-0.051366301253437996
medulla,right_anterior_lateral_ventricle,[52 37  5],[35 47 44],0.021462028846144676,0.007261594291776419,0.014200434554368258
medulla,right_anterior_lateral_ventricle,[44 42  9],[33 41 41],0.07442641258239746,0.030504552647471428,0.04392185993492603
medulla,right_anterior_lateral_ventricle,[31 33  5],[37 51 48],-0.04258853942155838,-0.018638940528035164,-0.023949598893523216
medulla,right_anterior_lateral_ventricle,[35 24 10],[36 44 46],-0.0461839884519577,0.019650984555482864,-0.06583497300744057
medulla,right_anterior_lateral_ventricle,[37 39  7],[36 47 48],-0.08702921867370605,-0.03257106989622116,-0.054458148777484894
medulla,right_anterior_lateral_ventricle,[41 43 15],[33 41 43],0.047813981771469116,0.03677220270037651,0.011041779071092606
medulla,right_anterior_lateral_ventricle,[40 42  9],[34 46 46],-0.020788908004760742,0.0468367300927639,-0.06762563809752464
medulla,right_anterior_lateral_ventricle,[53 18 18],[37 45 43],0.05684621259570122,0.04630756750702858,0.010538645088672638
medulla,right_anterior_lateral_ventricle,[60 35  6],[33 42 45],-0.02577681839466095,-0.017868684604763985,-0.007908133789896965
medulla,right_anterior_lateral_ventricle,[38 23 10],[37 48 46],-0.05078519880771637,-0.009626656770706177,-0.04115854203701019
medulla,right_anterior_lateral_ventricle,[51 39  8],[41 51 45],0.05180639773607254,0.03610837459564209,0.01569802314043045
medulla,right_anterior_lateral_ventricle,[32 31  8],[39 55 46],0.061427608132362366,0.018059922382235527,0.04336768575012684
medulla,right_anterior_lateral_ventricle,[48 26 13],[33 44 41],0.016151053830981255,0.004149560816586018,0.012001493014395237
medulla,right_anterior_lateral_ventricle,[29 32  8],[29 41 36],0.08043175935745239,0.053389426320791245,0.027042333036661148
medulla,right_anterior_lateral_ventricle,[35 35  9],[36 50 49],-0.03953295201063156,-0.02734578773379326,-0.012187164276838303
medulla,right_anterior_lateral_ventricle,[27 32  8],[36 45 46],-0.04594220221042633,0.005326141603291035,-0.051268343813717365
medulla,right_anterior_lateral_ventricle,[38 32 16],[33 44 41],0.01992974430322647,0.010925084352493286,0.009004659950733185
medulla,right_anterior_lateral_ventricle,[49 24 14],[37 55 48],-0.005204241722822189,0.012976111844182014,-0.018180353567004204
medulla,right_anterior_lateral_ventricle,[39 21 13],[32 42 42],0.002108019543811679,0.034270916134119034,-0.032162896590307355
medulla,right_anterior_lateral_ventricle,[47 32  8],[32 43 40],0.017511222511529922,0.009636427275836468,0.007874795235693455
medulla,right_anterior_lateral_ventricle,[40 34  9],[30 42 36],0.06022921949625015,0.04937385767698288,0.010855361819267273
medulla,right_anterior_lateral_ventricle,[56 37  7],[37 51 48],-0.020376985892653465,-0.031364962458610535,0.01098797656595707
medulla,right_anterior_lateral_ventricle,[38 27 10],[38 48 47],-0.06220874935388565,-0.03103579580783844,-0.03117295354604721
medulla,right_anterior_lateral_ventricle,[57 30 16],[32 42 43],0.04411157965660095,0.006916230544447899,0.03719534911215305
medulla,right_anterior_lateral_ventricle,[50 32  6],[31 42 42],-0.02175755612552166,0.0065109627321362495,-0.02826851885765791
medulla,right_anterior_lateral_ventricle,[41 31  9],[34 42 41],0.06038028374314308,0.06325195729732513,-0.0028716735541820526
medulla,right_anterior_lateral_ventricle,[32 31  6],[37 45 43],0.04970734566450119,0.06659913063049316,-0.016891784965991974
medulla,right_anterior_lateral_ventricle,[43 40  8],[35 45 45],0.02583015151321888,0.02927439473569393,-0.003444243222475052
medulla,right_anterior_lateral_ventricle,[44 39 11],[36 49 46],0.011708774603903294,0.006575438193976879,0.0051333364099264145
medulla,right_anterior_lateral_ventricle,[46 29 14],[38 50 45],0.028052225708961487,0.021967142820358276,0.0060850828886032104
medulla,right_anterior_lateral_ventricle,[38 20 13],[33 43 43],-0.0011679275194182992,0.04615839198231697,-0.04732631950173527
medulla,right_anterior_lateral_ventricle,[43 40  3],[33 44 40],-0.0284500140696764,0.015955274924635887,-0.044405288994312286
medulla,right_anterior_lateral_ventricle,[46 40  3],[36 44 44],0.013780545443296432,0.033093906939029694,-0.01931336149573326
medulla,right_anterior_lateral_ventricle,[44 41  3],[38 49 47],0.03338707610964775,0.01750478893518448,0.015882287174463272
medulla,right_anterior_lateral_ventricle,[59 45 14],[41 55 48],0.0019367453642189503,0.007040291093289852,-0.005103545729070902
medulla,right_anterior_lateral_ventricle,[58 25 10],[29 39 37],0.042552649974823,0.02036866918206215,0.02218398079276085
medulla,right_anterior_lateral_ventricle,[33 33  5],[40 55 47],0.016361532732844353,-0.007090081926435232,0.023451614659279585
medulla,right_anterior_lateral_ventricle,[48 34  8],[34 45 42],0.03147731348872185,0.005706797819584608,0.02577051566913724
medulla,right_anterior_lateral_ventricle,[55 26 10],[34 45 45],-0.05099133029580116,-0.015417777933180332,-0.03557355236262083
medulla,right_anterior_lateral_ventricle,[53 36  9],[32 42 44],-0.02149234153330326,0.0015227440744638443,-0.023015085607767105
medulla,right_anterior_lateral_ventricle,[46 31 13],[36 53 48],0.005619828589260578,0.026378856971859932,-0.020759028382599354
medulla,right_anterior_lateral_ventricle,[49 40  9],[36 50 49],-0.012588814832270145,0.03233099728822708,-0.04491981212049723
medulla,right_anterior_lateral_ventricle,[65 27  9],[41 52 47],-0.006629099138081074,0.005398973356932402,-0.012028072495013475
medulla,right_anterior_lateral_ventricle,[51 37  5],[39 49 46],-7.570579327875748e-05,-0.0069949752651154995,0.006919269471836742
medulla,right_anterior_lateral_ventricle,[37 37  6],[30 41 37],0.05555517598986626,0.05794180557131767,-0.002386629581451416
medulla,right_anterior_lateral_ventricle,[27 29  8],[33 46 43],0.007503070402890444,0.017196694388985634,-0.00969362398609519
medulla,right_anterior_lateral_ventricle,[41 21 15],[31 41 41],0.012441587634384632,0.024285368621349335,-0.011843780986964703
medulla,right_anterior_lateral_ventricle,[54 18 19],[31 40 39],0.02047489583492279,-0.01882992312312126,0.03930481895804405
medulla,right_anterior_lateral_ventricle,[49 33  8],[36 44 44],0.03571915253996849,0.055745698511600494,-0.020026545971632004
medulla,right_anterior_lateral_ventricle,[44 28 13],[37 52 48],-0.009338241070508957,0.012656457722187042,-0.021994698792696
medulla,right_anterior_lateral_ventricle,[51 40  4],[42 52 46],-0.0030599264428019524,0.01046019047498703,-0.013520116917788982
medulla,right_anterior_lateral_ventricle,[42 45 14],[37 48 48],-0.020774034783244133,0.06345530599355698,-0.08422934077680111
medulla,right_anterior_lateral_ventricle,[39 34  9],[39 51 48],-0.05449604615569115,-0.00998271256685257,-0.04451333358883858
medulla,right_anterior_lateral_ventricle,[30 22 12],[29 41 36],0.06149757653474808,0.048444148153066635,0.013053428381681442
medulla,right_anterior_lateral_ventricle,[69 32 10],[39 54 47],0.011176428757607937,0.02359875850379467,-0.012422329746186733
medulla,right_anterior_lateral_ventricle,[43 38  4],[35 46 42],-0.010114157572388649,0.0019056483870372176,-0.012019805959425867
medulla,right_anterior_lateral_ventricle,[41 38  4],[37 51 46],0.005084507633000612,0.01578480564057827,-0.010700298007577658
medulla,right_anterior_lateral_ventricle,[49 31 12],[37 53 50],-0.028191285207867622,-0.012092812918126583,-0.01609847228974104
medulla,right_anterior_lateral_ventricle,[24 34  7],[30 43 36],0.015012165531516075,0.030168617144227028,-0.015156451612710953
medulla,right_anterior_lateral_ventricle,[42 40  4],[37 47 46],0.00550342071801424,0.015922442078590393,-0.010419021360576153
medulla,right_anterior_lateral_ventricle,[43 44 17],[39 48 46],0.007522914558649063,-0.02279561199247837,0.030318526551127434
medulla,right_anterior_lateral_ventricle,[43 28 16],[39 51 46],0.026591286063194275,0.006863633170723915,0.01972765289247036
medulla,right_anterior_lateral_ventricle,[44 27 16],[41 55 47],0.015140393748879433,0.008690934628248215,0.006449459120631218
medulla,right_anterior_lateral_ventricle,[57 31 15],[30 41 39],0.017703106626868248,0.002155582420527935,0.015547524206340313
medulla,right_anterior_lateral_ventricle,[26 33  6],[29 40 39],-0.006039347965270281,-0.0034046806395053864,-0.0026346673257648945
medulla,right_anterior_lateral_ventricle,[46 42 10],[40 54 48],0.02938978746533394,0.014345303177833557,0.015044484287500381
medulla,right_anterior_lateral_ventricle,[55 40  8],[34 47 44],0.0015342816477641463,0.0008761479402892292,0.0006581337074749172
medulla,right_anterior_lateral_ventricle,[59 45 14],[34 42 41],-0.014388159848749638,-0.020251993089914322,0.005863833241164684
medulla,right_anterior_lateral_ventricle,[48 31  9],[32 42 38],0.037560299038887024,0.028176773339509964,0.00938352569937706
medulla,right_anterior_lateral_ventricle,[36 34 14],[30 37 40],0.04413757473230362,0.053657691925764084,-0.009520117193460464
medulla,right_anterior_lateral_ventricle,[45 41  7],[29 43 36],0.052773576229810715,0.03591762110590935,0.016855955123901367
medulla,right_anterior_lateral_ventricle,[47 27 12],[35 44 45],0.007697468623518944,-0.0007785786874592304,0.008476047310978174
medulla,right_anterior_lateral_ventricle,[33 27 10],[33 43 46],-0.050077907741069794,-0.015537905506789684,-0.03454000223428011
medulla,right_anterior_lateral_ventricle,[65 25 11],[40 52 46],0.02620256133377552,0.028752977028489113,-0.0025504156947135925
medulla,right_anterior_lateral_ventricle,[38 43  8],[32 40 42],0.019003162160515785,0.006019679829478264,0.012983482331037521
medulla,right_anterior_lateral_ventricle,[35 34  6],[37 51 46],0.018401173874735832,0.03418436273932457,-0.015783188864588737
medulla,right_anterior_lateral_ventricle,[50 44  5],[36 45 43],0.010550294071435928,0.014293177053332329,-0.0037428829818964005
medulla,right_anterior_lateral_ventricle,[44 41 15],[33 45 44],0.03549141436815262,0.0539456382393837,-0.01845422387123108
medulla,right_anterior_lateral_ventricle,[37 20 13],[35 45 43],0.026445945724844933,0.038234662264585495,-0.011788716539740562
medulla,right_anterior_lateral_ventricle,[46 25 13],[30 39 38],0.03384842723608017,0.015359380282461643,0.018489046953618526
medulla,right_anterior_lateral_ventricle,[54 33 15],[36 47 47],0.09172243624925613,0.030018098652362823,0.06170433759689331
medulla,right_anterior_lateral_ventricle,[52 42  7],[38 50 47],-0.001453247619792819,0.009540637023746967,-0.010993884643539786
medulla,right_anterior_lateral_ventricle,[44 38  3],[37 45 45],0.017462918534874916,0.03140160068869591,-0.013938682153820992
medulla,right_anterior_lateral_ventricle,[30 25  9],[37 46 45],-0.019673995673656464,0.023784290999174118,-0.04345828667283058
medulla,right_anterior_lateral_ventricle,[56 32 15],[32 42 40],0.01677744835615158,0.025195524096488953,-0.008418075740337372
medulla,right_anterior_lateral_ventricle,[51 42  5],[29 41 37],0.02912559174001217,0.011704138480126858,0.01742145325988531
medulla,right_anterior_lateral_ventricle,[46 39  4],[32 42 38],-0.004331708420068026,0.011132968589663506,-0.015464677009731531
medulla,right_anterior_lateral_ventricle,[49 41 17],[30 44 38],0.03342593088746071,-0.011026463471353054,0.04445239435881376
medulla,right_anterior_lateral_ventricle,[40 34  6],[33 44 40],0.011442539282143116,-0.006136591080576181,0.017579130362719297
medulla,right_anterior_lateral_ventricle,[28 28  8],[36 46 44],0.01580953039228916,0.026556722819805145,-0.010747192427515984
medulla,right_anterior_lateral_ventricle,[31 23 10],[33 45 41],-0.003805736778303981,-0.011906664818525314,0.008100928040221334
medulla,right_anterior_lateral_ventricle,[49 42 16],[36 49 45],0.03233230113983154,-0.0149880051612854,0.04732030630111694
medulla,right_anterior_lateral_ventricle,[45 40 14],[39 48 45],0.05456475168466568,-0.022725708782672882,0.07729046046733856
medulla,right_anterior_lateral_ventricle,[40 25 11],[40 53 46],0.0213764738291502,0.016626207157969475,0.004750266671180725
medulla,right_anterior_lateral_ventricle,[48 40  3],[38 51 47],-0.0033942738082259893,-0.00977293774485588,0.006378663936629891
medulla,right_anterior_lateral_ventricle,[57 29  6],[40 51 45],0.031033458188176155,0.026502184569835663,0.004531273618340492
medulla,right_anterior_lateral_ventricle,[35 40  7],[34 43 44],0.006262820214033127,0.024898435920476913,-0.018635615706443787
medulla,right_anterior_lateral_ventricle,[54 32 16],[31 37 39],0.00039608636870980263,0.005369869526475668,-0.004973783157765865
medulla,right_anterior_lateral_ventricle,[33 39  7],[34 45 47],-0.04871999844908714,-0.06732920557260513,0.01860920712351799
medulla,right_anterior_lateral_ventricle,[56 31  8],[38 46 46],-0.010782764293253422,0.020282845944166183,-0.031065610237419605
medulla,right_anterior_lateral_ventricle,[35 17 19],[36 50 46],-0.005464389454573393,-0.007178417406976223,0.0017140279524028301
medulla,right_anterior_lateral_ventricle,[51 38  8],[30 39 38],0.03905683383345604,0.027567336335778236,0.011489497497677803
medulla,right_anterior_lateral_ventricle,[45 39 10],[31 39 40],0.05418296903371811,0.016192356124520302,0.03799061290919781
medulla,right_anterior_lateral_ventricle,[44 39 11],[39 53 47],0.030564988031983376,-0.0017675425624474883,0.032332530594430864
medulla,right_anterior_lateral_ventricle,[33 36  8],[39 53 46],0.020799463614821434,0.0038204879965633154,0.01697897561825812
medulla,right_anterior_lateral_ventricle,[50 42 10],[41 54 46],0.04414405673742294,0.02556830644607544,0.018575750291347504
medulla,right_anterior_lateral_ventricle,[35 31 17],[40 54 46],-0.022046944126486778,-0.005439266562461853,-0.016607677564024925
medulla,right_anterior_lateral_ventricle,[63 33  8],[36 50 49],-0.05754254013299942,-0.03033423237502575,-0.02720830775797367
medulla,right_anterior_lateral_ventricle,[34 25 10],[32 42 38],0.028012709692120552,0.03132273256778717,-0.0033100228756666183
medulla,right_anterior_lateral_ventricle,[39 37 10],[29 39 38],0.05273529887199402,0.03765733167529106,0.015077967196702957
medulla,right_anterior_lateral_ventricle,[35 31  6],[36 51 49],-0.06036505475640297,-0.018863506615161896,-0.041501548141241074
medulla,right_anterior_lateral_ventricle,[35 26  8],[29 40 37],0.050556302070617676,0.04585012048482895,0.004706181585788727
medulla,right_anterior_lateral_ventricle,[44 44 15],[40 51 45],0.014578038826584816,-0.041593004018068314,0.05617104284465313
medulla,right_anterior_lateral_ventricle,[67 28 10],[33 44 41],0.028398053720593452,0.005830265115946531,0.02256778860464692
medulla,right_anterior_lateral_ventricle,[52 18 19],[35 47 46],-0.05963399261236191,-0.008718457072973251,-0.05091553553938866
medulla,right_anterior_lateral_ventricle,[50 25 13],[33 45 42],0.018882356584072113,0.011084425263106823,0.00779793132096529
medulla,right_anterior_lateral_ventricle,[40 34  4],[35 44 44],-0.002080559032037854,0.024269964545965195,-0.02635052357800305
medulla,right_anterior_lateral_ventricle,[51 36  7],[32 42 40],0.020947594195604324,0.02344960719347,-0.002502012997865677
medulla,right_anterior_lateral_ventricle,[55 43  8],[42 53 46],-0.004488944076001644,-0.014913966879248619,0.010425022803246975
medulla,right_anterior_lateral_ventricle,[46 24 18],[40 50 45],0.0506557896733284,0.04200952500104904,0.008646264672279358
medulla,right_anterior_lateral_ventricle,[52 18 16],[37 45 46],-0.024414969608187675,0.02607111446559429,-0.05048608407378197
medulla,right_anterior_lateral_ventricle,[43 26 13],[36 54 49],-0.009016775526106358,0.015776805579662323,-0.02479358110576868
medulla,right_anterior_lateral_ventricle,[37 36  6],[36 45 46],-0.05524894967675209,0.00022325293684843928,-0.05547220261360053
medulla,right_anterior_lateral_ventricle,[43 42  7],[35 46 45],0.03694543242454529,0.017794707790017128,0.01915072463452816
medulla,right_anterior_lateral_ventricle,[50 31  7],[39 50 47],-0.01969088613986969,0.011755452491343021,-0.03144633863121271
medulla,right_anterior_lateral_ventricle,[60 29  8],[40 52 47],0.006258328445255756,0.019900068640708923,-0.013641740195453167
medulla,right_anterior_lateral_ventricle,[42 35  6],[42 53 46],0.023901749402284622,0.009147708304226398,0.014754041098058224
medulla,right_anterior_lateral_ventricle,[31 33  7],[39 47 45],0.020662887021899223,0.02500668540596962,-0.004343798384070396
medulla,right_anterior_lateral_ventricle,[60 29  6],[38 50 46],-0.004880934022367001,0.023674441501498222,-0.028555375523865223
medulla,right_anterior_lateral_ventricle,[45 38  6],[37 45 45],0.04127214103937149,0.018811354413628578,0.022460786625742912
medulla,right_anterior_lateral_ventricle,[39 35  5],[31 41 37],0.0454917848110199,0.04000284522771835,0.005488939583301544
medulla,right_anterior_lateral_ventricle,[50 22 13],[32 43 43],-0.031333427876234055,-0.008790277875959873,-0.02254315000027418
medulla,right_anterior_lateral_ventricle,[55 35 16],[38 47 46],0.03266412392258644,0.021707136183977127,0.010956987738609314
medulla,right_anterior_lateral_ventricle,[41 27 11],[36 51 49],-0.04532111436128616,-0.03332052379846573,-0.012000590562820435
medulla,right_anterior_lateral_ventricle,[38 22 11],[41 51 46],-0.018249619752168655,-0.016515713185071945,-0.0017339065670967102
medulla,right_anterior_lateral_ventricle,[29 35  7],[35 47 48],-0.07689475268125534,-0.05291003733873367,-0.023984715342521667
